uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
"0f5a8a40-b8e3-420b-9662-064a692a2fe9","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B3","2016-06-03T12Z","HARV_001.B3.2016-06-03T07:32-04:00[US/Eastern]",1,"Y","VEER","Catharus fuscescens","species","Veery",29,"calling","No","Unknown",1,,"JRITT"
"b5798c79-1d77-4c4c-bbf3-9338d18285fa","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B3","2016-06-03T12Z","HARV_001.B3.2016-06-03T07:32-04:00[US/Eastern]",4,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch",28,"calling","No","Unknown",1,,"JRITT"
"99c210dd-bf33-4288-b26f-f46096378fb6","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",2,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",35,"singing","No","Unknown",1,,"JRITT"
"88815867-4090-442b-a1ac-0c222e6fc54f","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",4,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",27,"singing","No","Unknown",1,,"JRITT"
"27184053-b267-4fe6-b639-d0495ee03b24","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,,"JRITT"
"cfd796d5-60be-4cc5-a460-d7311c4569e1","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",11,"singing","No","Unknown",1,,"JRITT"
"d65e3a1f-3f9a-40f8-b15f-0e444c7d217a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",5,"Y","PIWA","Setophaga pinus","species","Pine Warbler",38,"singing","No","Unknown",1,,"JRITT"
"ceda21ba-4c62-4804-b487-f7c07c106dc0","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",3,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",55,"singing","No","Unknown",1,,"JRITT"
"c53a3872-f1aa-40ac-8229-ed37fba3b479","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",32,"calling","No","Unknown",1,,"JRITT"
"1b23b2f2-6198-4297-8bce-9505a24ab84a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",29,"singing","No","Unknown",1,,"JRITT"
"0fa05ad4-3397-4c23-b9cd-db818c3f4340","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",2,"Y","EATO","Pipilo erythrophthalmus","species","Eastern Towhee",41,"calling","No","Unknown",1,,"JRITT"
"15d2131e-f693-4ca4-ad2a-60cf7fb2c238","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",32,"singing","No","Unknown",1,,"JRITT"
"c10ad788-0fb5-4076-acd9-9bcd6f3a9d81","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",5,"Y","AMRO","Turdus migratorius","species","American Robin",31,"singing","No","Unknown",1,,"JRITT"
"5caa94f4-e967-43d8-85d9-a31f9675238a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","2016-06-03T12Z","HARV_001.A3.2016-06-03T07:56-04:00[US/Eastern]",6,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",39,"singing","No","Unknown",1,,"JRITT"
"b7489941-64e4-40cb-b012-e7700252c514","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,,"JRITT"
"87307581-e5ac-4bc4-ae0e-568c66a9b8ca","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",2,"Y","HETH","Catharus guttatus","species","Hermit Thrush",77,"singing","No","Unknown",1,,"JRITT"
"fe00e8d1-a2ad-4a18-ac82-50110d468386","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,,"JRITT"
"1e0e1934-c737-4b9e-96a5-b51502003afc","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",2,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",18,"singing","No","Unknown",1,,"JRITT"
"bbac5b04-4a56-45a8-bc87-fcb1eb400e89","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",5,"singing","No","Unknown",1,,"JRITT"
"1ee8e206-e30c-46db-81ae-b418689dfc2d","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",5,"N",,,,,,,,,,,"JRITT"
"438f62bb-f08f-418a-bb4c-accc7a3d98c2","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",52,"singing","No","Unknown",1,,"JRITT"
"97cd18c9-5ace-45e1-b6aa-6e94f3e9cfe8","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","GCFL","Myiarchus crinitus","species","Great Crested Flycatcher",20,"calling","No","Unknown",1,,"JRITT"
"13d7c178-edb2-4e31-8fd5-9cd0367ab4a4","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",11,"calling","No","Unknown",1,,"JRITT"
"db9d8a40-8be9-4290-99b7-460ed8f83d6a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",4,"N",,,,,,,,,,,"JRITT"
"d43713e5-561e-4578-83dc-55e3d30fb566","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","PIWA","Setophaga pinus","species","Pine Warbler",81,"singing","No","Unknown",1,,"JRITT"
"dccc311a-71ce-458b-a28f-af4bedd866f0","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",24,"singing","No","Unknown",1,,"JRITT"
"729c29fb-0d81-47c7-a26d-a5f5bfb8b915","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","2016-06-03T12Z","HARV_001.A2.2016-06-03T08:25-04:00[US/Eastern]",3,"N",,,,,,,,,,,"JRITT"
"a7ad3bff-cf3a-4cb9-a7a1-bc418598d8de","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",4,"N",,,,,,,,,,,"JRITT"
"8887da4c-f291-4120-a2ca-1225b41fd750","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",60,"singing","No","Unknown",1,,"JRITT"
"8200c0f7-73cb-406b-8808-c1200f2aa8d7","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",3,"N",,,,,,,,,,,"JRITT"
"0bcc7d3e-d50b-4eae-949b-4fdcf0561031","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",19,"singing","No","Unknown",1,,"JRITT"
"84dc2b54-a0f1-4e6e-a5a5-a457b11a18ad","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","AMCR","Corvus brachyrhynchos","species","American Crow",350,"calling","No","Unknown",1,,"JRITT"
"b94f4af4-fdf4-4d66-92b5-49489868b578","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",2,"Y","PIWA","Setophaga pinus","species","Pine Warbler",65,"singing","No","Unknown",1,,"JRITT"
"ba3106b2-e6ae-466d-95ad-314edf993db7","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",47,"singing","No","Unknown",1,,"JRITT"
"d40e3cc3-a17f-4813-beb6-0341c9f0608a","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",88,"singing","No","Unknown",1,,"JRITT"
"67025ed5-567f-4d2b-b54b-7bc85484a521","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",64,"calling","No","Unknown",2,,"JRITT"
"851bf247-4861-47ff-89dd-f17c6107ea21","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",6,"N",,,,,,,,,,,"JRITT"
"f2e3418d-903c-4a18-a152-448c6f5a3736","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",10,"singing","Yes","Male",1,,"JRITT"
"985ff41b-08ff-4178-bdf5-11a1acd6fcac","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",12,"singing","No","Unknown",1,,"JRITT"
"97798543-3e7b-403a-9c8f-099d9e27db38","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","PIWA","Setophaga pinus","species","Pine Warbler",42,"singing","No","Unknown",1,,"JRITT"
"49586cda-4d39-430f-8cf0-4d782fb0929b","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",5,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",30,"singing","No","Unknown",1,,"JRITT"
"82a3122e-2eb0-4e2b-b419-2ec8f47d106e","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","2016-06-03T13Z","HARV_001.A1.2016-06-03T08:44-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",57,"singing","No","Unknown",1,,"JRITT"
"a3714a43-1d09-4f82-87f5-85d0efe4b5e0","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","GRCA","Dumetella carolinensis","species","Gray Catbird",20,"singing","No","Unknown",1,,"JRITT"
"2cbcaad7-52aa-402e-9363-96b856b935a6","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",19,"singing","No","Unknown",1,,"JRITT"
"acc2e22f-be5a-4e1c-bf32-341a64f28049","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",12,"singing","No","Unknown",1,,"JRITT"
"84699413-55d9-40c0-8bb5-198ccd65dd5d","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",11,"singing","No","Unknown",1,,"JRITT"
"f7be5a76-bb81-4408-84a8-d89c67b6c238","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",5,"N",,,,,,,,,,,"JRITT"
"19b220dc-8e7c-4e32-a7aa-e58af7881693","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","WOTH","Hylocichla mustelina","species","Wood Thrush",44,"singing","No","Unknown",1,,"JRITT"
"5bece20e-af44-445d-8686-1ef555543e6c","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","PIWA","Setophaga pinus","species","Pine Warbler",35,"singing","No","Unknown",1,,"JRITT"
"c317921c-265f-4d9a-84b6-b79fc1ac5a3e","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",4,"N",,,,,,,,,,,"JRITT"
"290e2316-97d5-440b-b9bd-554cc698206e","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",3,"Y","EATO","Pipilo erythrophthalmus","species","Eastern Towhee",24,"singing","No","Unknown",1,,"JRITT"
"9451f1fb-bdf4-41c1-8945-d09b7eb3c115","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",17,"singing","No","Unknown",1,,"JRITT"
"f3df27d3-2d13-4214-9c7a-20c1fcf5f816","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","RBGR","Pheucticus ludovicianus","species","Rose-breasted Grosbeak",32,"singing","No","Unknown",1,,"JRITT"
"77701284-ab51-4eb3-94f6-d319bce5c8bd","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",28,"singing","No","Unknown",1,,"JRITT"
"152f7173-2e7c-4c9d-8259-caa521a5ec4f","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",1,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",32,"calling","No","Unknown",3,,"JRITT"
"dd2f6334-542a-4391-b22a-0ba29a670f1c","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","2016-06-03T13Z","HARV_001.B1.2016-06-03T09:07-04:00[US/Eastern]",6,"N",,,,,,,,,,,"JRITT"
"af6b3263-baa0-42ca-8b2c-99c5c9bcb7f0","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",4,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",29,"singing","No","Unknown",1,,"JRITT"
"50eea524-c273-4cca-a240-337b99db7090","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",3,"N",,,,,,,,,,,"JRITT"
"7a78863e-e0ef-4d33-a2d6-1954449be54d","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",6,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",39,"singing","No","Unknown",1,,"JRITT"
"a7027fdf-fc29-4e3a-944a-47995ef84dc8","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",5,"N",,,,,,,,,,,"JRITT"
"9cf94130-e2f9-4108-9865-5b348083e159","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",13,"singing","No","Unknown",1,,"JRITT"
"a8ecf239-ea32-4734-b3d4-4934d8b1bec1","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",1,"Y","AMRE","Setophaga ruticilla","species","American Redstart",18,"singing","No","Unknown",1,,"JRITT"
"9002e171-e2d0-4aa1-ae11-3ea53d43a7dd","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",31,"singing","No","Unknown",1,,"JRITT"
"6ee89b6c-074a-47c6-82f4-2b4c67017b59","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",2,"Y","EATO","Pipilo erythrophthalmus","species","Eastern Towhee",20,"singing","No","Unknown",1,,"JRITT"
"ac07acf5-de56-45cc-aee8-7c1e0b4b23a8","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",44,"singing","No","Unknown",1,,"JRITT"
"181fc100-7d91-4f3a-a661-3c90a5e56331","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",62,"singing","No","Unknown",1,,"JRITT"
"083366f0-90a0-4d84-9fe2-c99816a0b842","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",2,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",66,"singing","No","Unknown",1,,"JRITT"
"df239959-e149-4c8b-95d0-083b06dc07f9","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","2016-06-03T13Z","HARV_001.B2.2016-06-03T09:26-04:00[US/Eastern]",2,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",97,"drumming","No","Unknown",1,,"JRITT"
"2a287967-546f-4f35-b272-57e7380dff51","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","RBGR","Pheucticus ludovicianus","species","Rose-breasted Grosbeak",14,"singing","No","Unknown",1,,"JRITT"
"247b7b23-a4f6-43d1-93bb-edbe8797a3c7","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",68,"singing","No","Unknown",1,,"JRITT"
"28d34a3a-2ac5-475a-8a6c-476e2103c4d4","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",14,"calling","Yes","Unknown",1,,"JRITT"
"657bbd25-0418-42ae-9426-1562ed426b1e","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","AMRE","Setophaga ruticilla","species","American Redstart",60,"singing","No","Unknown",1,,"JRITT"
"ef5dc4f2-c524-476b-8e47-79de3f91085b","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",71,"singing","No","Unknown",1,,"JRITT"
"946f5f27-8bb7-486a-82b9-3912db06199c","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",5,"N",,,,,,,,,,,"JRITT"
"d909b49c-889b-4ebf-bf05-fb10ace8607b","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",60,"drumming","No","Unknown",1,,"JRITT"
"4e43f8dd-c38b-4b0c-875c-231759200df7","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",10,"singing","No","Unknown",1,,"JRITT"
"17124420-a268-45ce-8fc4-250f5e970d5e","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",18,"singing","No","Unknown",1,,"JRITT"
"509b18d6-4a9d-4be4-9f4f-105b5e0ff538","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",4,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",8,"singing","Yes","Unknown",1,,"JRITT"
"21d0a7f2-eefa-4068-874c-253593074bf1","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",17,"singing","No","Unknown",1,,"JRITT"
"4ca6cb45-0f18-4a84-8306-72699db4f4d3","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",6,"visual","Yes","Unknown",1,,"JRITT"
"0da893ef-10c7-41ca-ab7d-da60f2ecc2ee","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",4,"singing","No","Unknown",1,,"JRITT"
"6a8764a6-10fc-4d2b-9f3d-6b36603c376f","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","2016-06-03T14Z","HARV_001.C2.2016-06-03T09:45-04:00[US/Eastern]",3,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",35,"singing","No","Unknown",1,,"JRITT"
"d4e19fad-7d39-4f4d-b544-332a701d41f4","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",1,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",22,"singing","No","Unknown",1,,"JRITT"
"1f717789-7d42-4b43-ad36-b1416b9708eb","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",15,"singing","No","Unknown",1,,"JRITT"
"e64f122c-8a3d-4cc4-b08d-350bad4e43ec","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",4,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",15,"singing","No","Unknown",1,,"JRITT"
"7c87a215-b7f4-451b-9bea-9f03e888cff8","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",44,"singing","No","Unknown",1,,"JRITT"
"d5f8c074-b23f-4ee5-a0e2-fe14da02ef39","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","2016-06-03T14Z","HARV_001.C1.2016-06-03T10:03-04:00[US/Eastern]",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",24,"singing","No","Unknown",1,,"JRITT"
