uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"302ae8f7-a5e4-46ec-9070-610a1fbfade3","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","A2","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2015-06-11T14Z","HARV_021.A2.2015-06-11T10:05-04:00[US/Eastern]",70,50,81,84,"mixed deciduous/evergreen forest",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"d0046a13-7084-461e-b5da-013bbe4ec019","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","B2","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2015-06-12T09Z","HARV_024.B2.2015-06-12T05:02-04:00[US/Eastern]",100,100,87,86,"evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG","head into point 5 going South from Rattlesnake rd junction to avoid wetland","JRUEB"
"b0d55e58-8951-4b0c-8115-5f9831d1aacb","HARV_024.birdGrid.brd","D01","HARV","HARV_024","distributed","B3","woodyWetlands",42.460362,-72.250883,"WGS84",250.2,177.1,0.2,"2015-06-12T10Z","HARV_024.B3.2015-06-12T05:30-04:00[US/Eastern]",100,100,87,86,"evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG","head into point 5 going South from Rattlesnake rd junction to avoid wetland","JRUEB"
"8b836965-fbf8-4595-a945-efb8422f8033","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","A3","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2015-06-12T10Z","HARV_021.A3.2015-06-12T06:09-04:00[US/Eastern]",100,100,86,65,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"be83b466-e6fc-442a-86c9-bcf197eaaa62","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","B3","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2015-06-12T10Z","HARV_021.B3.2015-06-12T06:28-04:00[US/Eastern]",100,100,86,65,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"e35fb28e-6e50-44b1-8dba-9707c22a3721","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","B2","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2015-06-12T11Z","HARV_021.B2.2015-06-12T06:47-04:00[US/Eastern]",100,100,86,65,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"16ca06a6-b3a7-4bbc-b04d-267407f16e40","HARV_021.birdGrid.brd","D01","HARV","HARV_021","distributed","B1","evergreenForest",42.451400,-72.250100,"WGS84",250.2,175.1,0.3,"2015-06-12T11Z","HARV_021.B1.2015-06-12T07:08-04:00[US/Eastern]",100,100,86,65,"evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"e073d398-5352-49e9-9fa0-272b2c03e933","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T12Z","HARV_001.B1.2015-06-12T07:46-04:00[US/Eastern]",100,50,73,75,"mixed deciduous/evergreen forest",22,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"de09b2ff-2287-4708-9b82-d0ced02495bf","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T12Z","HARV_001.B2.2015-06-12T08:01-04:00[US/Eastern]",100,50,73,75,"deciduous forest",21,,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"3102c4df-bdba-44b3-9176-115be6f84698","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T12Z","HARV_001.A2.2015-06-12T08:13-04:00[US/Eastern]",100,50,73,75,"deciduous forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"4d883394-69df-42bf-92bc-e477f30ffcfe","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T12Z","HARV_001.A3.2015-06-12T08:26-04:00[US/Eastern]",100,50,73,75,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"af0f71c5-41da-43f5-844f-6d049a2013ac","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","B3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T13Z","HARV_001.B3.2015-06-12T08:43-04:00[US/Eastern]",100,50,73,75,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"51486e62-3f97-4b4d-bfe5-e677d67f3573","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C3","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T13Z","HARV_001.C3.2015-06-12T09:06-04:00[US/Eastern]",100,50,73,75,"deciduous forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"8acee2ad-aea0-4ddb-9ce3-9f106cdd13d1","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C2","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T13Z","HARV_001.C2.2015-06-12T09:19-04:00[US/Eastern]",100,50,73,75,"mixed deciduous/evergreen forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"197f764c-1786-4973-807a-98842a44f6cc","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","C1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T14Z","HARV_001.C1.2015-06-12T09:36-04:00[US/Eastern]",100,50,73,75,"deciduous forest",23,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
"aecd909a-52f8-4c07-8031-2ab1d02f7b89","HARV_001.birdGrid.brd","D01","HARV","HARV_001","distributed","A1","deciduousForest",42.422491,-72.257323,"WGS84",250.2,183.8,0.2,"2015-06-12T14Z","HARV_001.A1.2015-06-12T10:04-04:00[US/Eastern]",100,50,73,75,"mixed deciduous/evergreen forest",23,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vG",,"JRUEB"
